Year,Week,Age,Value
2023,31,Insgesamt,16857.0
2023,32,0-29,125.0
2023,32,30-34,45.0
2023,32,35-39,81.0
2023,32,40-44,108.0
2023,32,45-49,151.0
2023,32,50-54,321.0
2023,32,55-59,632.0
2023,32,60-64,947.0
2023,32,65-69,1283.0
2023,32,70-74,1693.0
2023,32,75-79,1866.0
2023,32,80-84,3256.0
2023,32,85-89,3683.0
2023,32,90-94,2254.0
2023,32,95+,1004.0
2023,32,Insgesamt,17449.0
2023,33,0-29,136.0
2023,33,30-34,42.0
2023,33,35-39,76.0
2023,33,40-44,131.0
2023,33,45-49,177.0
2023,33,50-54,330.0
2023,33,55-59,633.0
2023,33,60-64,974.0
2023,33,65-69,1324.0
2023,33,70-74,1745.0
2023,33,75-79,1982.0
2023,33,80-84,3408.0
2023,33,85-89,3873.0
2023,33,90-94,2501.0
2023,33,95+,1109.0
2023,33,Insgesamt,18441.0
2023,34,0-29,144.0
2023,34,30-34,45.0
2023,34,35-39,87.0
2023,34,40-44,124.0
2023,34,45-49,156.0
2023,34,50-54,320.0
2023,34,55-59,604.0
2023,34,60-64,1035.0
2023,34,65-69,1334.0
2023,34,70-74,1673.0
2023,34,75-79,1942.0
2023,34,80-84,3424.0
2023,34,85-89,3791.0
2023,34,90-94,2371.0
2023,34,95+,1091.0
2023,34,Insgesamt,18141.0
2023,35,0-29,140.0
2023,35,30-34,45.0
2023,35,35-39,96.0
2023,35,40-44,116.0
2023,35,45-49,154.0
2023,35,50-54,305.0
2023,35,55-59,602.0
2023,35,60-64,949.0
2023,35,65-69,1228.0
2023,35,70-74,1590.0
2023,35,75-79,1793.0
2023,35,80-84,3091.0
2023,35,85-89,3444.0
2023,35,90-94,2151.0
2023,35,95+,1023.0
2023,35,Insgesamt,16727.0
2023,36,0-29,152.0
2023,36,30-34,60.0
2023,36,35-39,92.0
2023,36,40-44,109.0
2023,36,45-49,164.0
2023,36,50-54,334.0
2023,36,55-59,635.0
2023,36,60-64,1034.0
2023,36,65-69,1321.0
2023,36,70-74,1726.0
2023,36,75-79,1845.0
2023,36,80-84,3270.0
2023,36,85-89,3771.0
2023,36,90-94,2472.0
2023,36,95+,1106.0
2023,36,Insgesamt,18091.0
2023,37,0-29,148.0
2023,37,30-34,53.0
2023,37,35-39,87.0
2023,37,40-44,107.0
2023,37,45-49,167.0
2023,37,50-54,330.0
2023,37,55-59,668.0
2023,37,60-64,1003.0
2023,37,65-69,1328.0
2023,37,70-74,1607.0
2023,37,75-79,1870.0
2023,37,80-84,3328.0
2023,37,85-89,3631.0
2023,37,90-94,2442.0
2023,37,95+,1093.0
2023,37,Insgesamt,17862.0
2023,38,0-29,138.0
2023,38,30-34,53.0
2023,38,35-39,73.0
2023,38,40-44,114.0
2023,38,45-49,177.0
2023,38,50-54,295.0
2023,38,55-59,612.0
2023,38,60-64,986.0
2023,38,65-69,1280.0
2023,38,70-74,1550.0
2023,38,75-79,1780.0
2023,38,80-84,3337.0
2023,38,85-89,3643.0
2023,38,90-94,2311.0
2023,38,95+,978.0
2023,38,Insgesamt,17327.0
2023,39,0-29,131.0
2023,39,30-34,56.0
2023,39,35-39,80.0
2023,39,40-44,112.0
2023,39,45-49,172.0
2023,39,50-54,297.0
2023,39,55-59,606.0
2023,39,60-64,992.0
2023,39,65-69,1215.0
2023,39,70-74,1651.0
2023,39,75-79,1884.0
2023,39,80-84,3300.0
2023,39,85-89,3740.0
2023,39,90-94,2309.0
2023,39,95+,1062.0
2023,39,Insgesamt,17607.0
2023,40,0-29,146.0
2023,40,30-34,50.0
2023,40,35-39,88.0
2023,40,40-44,123.0
2023,40,45-49,170.0
2023,40,50-54,332.0
2023,40,55-59,633.0
2023,40,60-64,969.0
2023,40,65-69,1317.0
2023,40,70-74,1644.0
2023,40,75-79,1843.0
2023,40,80-84,3382.0
2023,40,85-89,3895.0
2023,40,90-94,2445.0
2023,40,95+,1102.0
2023,40,Insgesamt,18139.0
2023,41,0-29,141.0
2023,41,30-34,51.0
2023,41,35-39,86.0
2023,41,40-44,122.0
2023,41,45-49,169.0
2023,41,50-54,323.0
2023,41,55-59,680.0
2023,41,60-64,1058.0
2023,41,65-69,1272.0
2023,41,70-74,1674.0
2023,41,75-79,1963.0
2023,41,80-84,3559.0
2023,41,85-89,3939.0
2023,41,90-94,2490.0
2023,41,95+,1225.0
2023,41,Insgesamt,18752.0
2023,42,0-29,141.0
2023,42,30-34,51.0
2023,42,35-39,66.0
2023,42,40-44,100.0
2023,42,45-49,155.0
2023,42,50-54,346.0
2023,42,55-59,646.0
2023,42,60-64,1070.0
2023,42,65-69,1358.0
2023,42,70-74,1761.0
2023,42,75-79,2054.0
2023,42,80-84,3636.0
2023,42,85-89,4190.0
2023,42,90-94,2666.0
2023,42,95+,1203.0
2023,42,Insgesamt,19443.0
2023,43,0-29,140.0
2023,43,30-34,46.0
2023,43,35-39,103.0
2023,43,40-44,124.0
2023,43,45-49,173.0
2023,43,50-54,329.0
2023,43,55-59,649.0
2023,43,60-64,1073.0
2023,43,65-69,1385.0
2023,43,70-74,1784.0
2023,43,75-79,2055.0
2023,43,80-84,3932.0
2023,43,85-89,4370.0
2023,43,90-94,2818.0
2023,43,95+,1234.0
2023,43,Insgesamt,20215.0
2023,44,0-29,147.0
2023,44,30-34,53.0
2023,44,35-39,79.0
2023,44,40-44,106.0
2023,44,45-49,204.0
2023,44,50-54,328.0
2023,44,55-59,699.0
2023,44,60-64,1049.0
2023,44,65-69,1347.0
2023,44,70-74,1839.0
2023,44,75-79,2084.0
2023,44,80-84,3869.0
2023,44,85-89,4446.0
2023,44,90-94,2800.0
2023,44,95+,1324.0
2023,44,Insgesamt,20374.0
2023,45,0-29,158.0
2023,45,30-34,58.0
2023,45,35-39,94.0
2023,45,40-44,123.0
2023,45,45-49,171.0
2023,45,50-54,344.0
2023,45,55-59,646.0
2023,45,60-64,1066.0
2023,45,65-69,1324.0
2023,45,70-74,1846.0
2023,45,75-79,2122.0
2023,45,80-84,3912.0
2023,45,85-89,4509.0
2023,45,90-94,2876.0
2023,45,95+,1318.0
2023,45,Insgesamt,20567.0
2023,46,0-29,130.0
2023,46,30-34,48.0
2023,46,35-39,84.0
2023,46,40-44,111.0
2023,46,45-49,180.0
2023,46,50-54,350.0
2023,46,55-59,659.0
2023,46,60-64,1078.0
2023,46,65-69,1427.0
2023,46,70-74,1968.0
2023,46,75-79,2143.0
2023,46,80-84,3923.0
2023,46,85-89,4475.0
2023,46,90-94,2936.0
2023,46,95+,1262.0
2023,46,Insgesamt,20774.0
2023,47,0-29,152.0
2023,47,30-34,53.0
2023,47,35-39,81.0
2023,47,40-44,132.0
2023,47,45-49,190.0
2023,47,50-54,348.0
2023,47,55-59,706.0
2023,47,60-64,1086.0
2023,47,65-69,1438.0
2023,47,70-74,1873.0
2023,47,75-79,2219.0
2023,47,80-84,3987.0
2023,47,85-89,4533.0
2023,47,90-94,2890.0
2023,47,95+,1287.0
2023,47,Insgesamt,20975.0
2023,48,0-29,156.0
2023,48,30-34,54.0
2023,48,35-39,71.0
2023,48,40-44,141.0
2023,48,45-49,191.0
2023,48,50-54,372.0
2023,48,55-59,703.0
2023,48,60-64,1187.0
2023,48,65-69,1520.0
2023,48,70-74,2056.0
2023,48,75-79,2252.0
2023,48,80-84,4027.0
2023,48,85-89,4836.0
2023,48,90-94,2993.0
2023,48,95+,1416.0
2023,48,Insgesamt,21975.0
2023,49,0-29,154.0
2023,49,30-34,54.0
2023,49,35-39,97.0
2023,49,40-44,136.0
2023,49,45-49,219.0
2023,49,50-54,370.0
2023,49,55-59,676.0
2023,49,60-64,1207.0
2023,49,65-69,1594.0
2023,49,70-74,1970.0
2023,49,75-79,2373.0
2023,49,80-84,4320.0
2023,49,85-89,5085.0
2023,49,90-94,3130.0
2023,49,95+,1509.0
2023,49,Insgesamt,22894.0
2023,50,0-29,138.0
2023,50,30-34,64.0
2023,50,35-39,79.0
2023,50,40-44,140.0
2023,50,45-49,197.0
2023,50,50-54,351.0
2023,50,55-59,740.0
2023,50,60-64,1053.0
2023,50,65-69,1558.0
2023,50,70-74,1979.0
2023,50,75-79,2413.0
2023,50,80-84,4287.0
2023,50,85-89,4905.0
2023,50,90-94,3145.0
2023,50,95+,1479.0
2023,50,Insgesamt,22528.0
2023,51,0-29,146.0
2023,51,30-34,42.0
2023,51,35-39,83.0
2023,51,40-44,127.0
2023,51,45-49,180.0
2023,51,50-54,334.0
2023,51,55-59,741.0
2023,51,60-64,1150.0
2023,51,65-69,1557.0
2023,51,70-74,2131.0
2023,51,75-79,2439.0
2023,51,80-84,4345.0
2023,51,85-89,4999.0
2023,51,90-94,3169.0
2023,51,95+,1447.0
2023,51,Insgesamt,22890.0
2023,52,0-29,148.0
2023,52,30-34,42.0
2023,52,35-39,65.0
2023,52,40-44,136.0
2023,52,45-49,158.0
2023,52,50-54,363.0
2023,52,55-59,672.0
2023,52,60-64,1128.0
2023,52,65-69,1410.0
2023,52,70-74,1931.0
2023,52,75-79,2274.0
2023,52,80-84,4180.0
2023,52,85-89,4839.0
2023,52,90-94,3084.0
2023,52,95+,1392.0
2023,52,Insgesamt,21822.0
